city1,city2,city3,mint,seasonal
MSP,BOS,IAD,0,0
MSP,BOS,JAX,0,0
MSP,BOS,JFK,0,0
MSP,BOS,LGA,0,0
MSP,BOS,MBJ,0,0
MSP,BOS,MCO,0,0
MSP,BOS,MVY,0,1
MSP,BOS,PBI,0,0
MSP,BOS,PHL,0,0
MSP,BOS,PIT,0,0
MSP,BOS,PUJ,0,0
MSP,BOS,RDU,0,0
MSP,BOS,RIC,0,0
MSP,BOS,ROC,0,0
MSP,BOS,RSW,0,0
MSP,BOS,SAV,0,0
MSP,BOS,SDQ,0,0
MSP,BOS,SJU,0,0
MSP,BOS,SRQ,0,1
MSP,BOS,STI,0,0
MSP,BOS,SYR,0,0
MSP,BOS,TPA,0,0
MSY,0,BOS,0,0
MSY,0,FLL,0,0
MSY,0,JFK,0,0
MSY,BOS,BUF,0,0
MSY,BOS,BWI,0,0
MSY,BOS,CLE,0,0
MSY,BOS,DCA,0,0
MSY,BOS,DTW,0,0
MSY,BOS,EWR,0,0
MSY,BOS,IAD,0,0
MSY,BOS,JFK,0,0
MSY,BOS,LGA,0,0
MSY,BOS,MVY,0,1
MSY,BOS,PHL,0,0
MSY,BOS,PIT,0,0
MSY,BOS,RIC,0,0
MSY,BOS,ROC,0,0
MSY,BOS,SJU,0,0
MSY,BOS,SYR,0,0
MSY,FLL,ALB,0,0
MSY,FLL,BDL,0,0
MSY,FLL,BGI,0,0
MSY,FLL,BOS,0,0
MSY,FLL,BUF,0,0
MSY,FLL,CHS,0,0
MSY,FLL,CLE,0,0
MSY,FLL,CUN,0,0
MSY,FLL,DCA,0,0
MSY,FLL,DTW,0,0
MSY,FLL,EWR,0,0
MSY,FLL,GYE,0,0
MSY,FLL,HPN,0,0
MSY,FLL,JAX,0,0
MSY,FLL,JFK,0,0
MSY,FLL,KIN,0,0
MSY,FLL,LGA,0,0
MSY,FLL,LIM,0,0
MSY,FLL,MDE,0,0
MSY,FLL,MEX,0,0
MSY,FLL,NAS,0,0
MSY,FLL,ORH,0,0
MSY,FLL,PAP,0,0
MSY,FLL,PHL,0,0
MSY,FLL,PIT,0,0
MSY,FLL,PLS,0,0
MSY,FLL,PVD,0,0
MSY,FLL,RDU,0,0
MSY,FLL,RIC,0,0
MSY,FLL,SDQ,0,0
MSY,FLL,SFO,1,0
MSY,FLL,SJU,0,0
MSY,FLL,SLC,0,0
MSY,FLL,SNU,0,0
MSY,FLL,SWF,0,0
MSY,FLL,SYR,0,1
MSY,FLL,UIO,0,0
MSY,JFK,ACK,0,1
MSY,JFK,BDA,0,0
MSY,JFK,BGI,1,0
MSY,JFK,BOS,0,0
MSY,JFK,BQN,0,0
MSY,JFK,BTV,0,0
MSY,JFK,BUF,0,0
MSY,JFK,IAD,0,0
MSY,JFK,ORD,0,0
MSY,JFK,ORH,0,0
MSY,JFK,PSE,0,0
MSY,JFK,PWM,0,0
MSY,JFK,RDU,0,0
MSY,JFK,ROC,0,0
MSY,JFK,SDQ,0,0
MSY,JFK,SJU,0,0
MSY,JFK,STI,0,0
MSY,JFK,SYR,0,0
MVY,0,BOS,0,1
MVY,0,JFK,0,1
MVY,BOS,ATL,0,1
MVY,BOS,BNA,0,1
MVY,BOS,BUF,0,1
MVY,BOS,BWI,0,1
MVY,BOS,CLE,0,1
MVY,BOS,DCA,0,1
MVY,BOS,DEN,0,1
MVY,BOS,DTW,0,1
MVY,BOS,EWR,0,1
MVY,BOS,FLL,0,1
MVY,BOS,IAD,0,1
MVY,BOS,JAX,0,1
MVY,BOS,JFK,0,1
MVY,BOS,LAS,1,1
MVY,BOS,LAX,1,1
MVY,BOS,LGA,0,1
MVY,BOS,LGB,0,1
MVY,BOS,MCO,0,1
MVY,BOS,MSY,0,1
MVY,BOS,OAK,0,1
MVY,BOS,ORD,0,1
MVY,BOS,PBI,0,1
MVY,BOS,PDX,0,1
MVY,BOS,PHL,0,1
MVY,BOS,PHX,0,1
MVY,BOS,PIT,0,1
MVY,BOS,RDU,0,1
MVY,BOS,RIC,0,1
MVY,BOS,SAN,1,1
MVY,BOS,SDQ,0,1
MVY,BOS,SEA,1,1
MVY,BOS,SFO,1,1
MVY,BOS,SJC,0,1
MVY,BOS,SJU,0,1
MVY,BOS,SLC,0,1
MVY,BOS,SMF,0,1
MVY,BOS,STI,0,1
MVY,BOS,TPA,0,1
MVY,JFK,ABQ,0,1
MVY,JFK,ATL,0,1
MVY,JFK,AUS,0,1
MVY,JFK,BDA,0,1
MVY,JFK,BGI,1,1
MVY,JFK,BTV,0,1
MVY,JFK,BUF,0,1
MVY,JFK,BUR,0,1
MVY,JFK,CHS,0,1
MVY,JFK,CLT,0,1
MVY,JFK,DEN,0,1
MVY,JFK,FLL,0,1
MVY,JFK,HOU,0,1
MVY,JFK,IAD,0,1
MVY,JFK,JAX,0,1
MVY,JFK,KIN,0,1
MVY,JFK,LAS,1,1
MVY,JFK,LAX,1,1
MVY,JFK,LGB,0,1
MVY,JFK,MCO,0,1
MVY,JFK,MSY,0,1
MVY,JFK,OAK,0,1
MVY,JFK,ONT,0,1
MVY,JFK,ORD,0,1
MVY,JFK,PBI,0,1
MVY,JFK,PDX,0,1
MVY,JFK,PHX,0,1
MVY,JFK,PSE,0,1
MVY,JFK,PSP,1,1
MVY,JFK,RDU,0,1
MVY,JFK,RNO,0,1
MVY,JFK,ROC,0,1
MVY,JFK,RSW,0,1
MVY,JFK,SAN,1,1
MVY,JFK,SAV,0,1
MVY,JFK,SDQ,0,1
MVY,JFK,SEA,1,1
MVY,JFK,SFO,1,1
MVY,JFK,SJC,0,1
MVY,JFK,SJU,0,1
MVY,JFK,SLC,0,1
MVY,JFK,SMF,0,1
MVY,JFK,STI,0,1
MVY,JFK,SYR,0,1
MVY,JFK,TPA,0,1
NAS,0,BOS,0,1
NAS,0,DCA,0,1
NAS,0,FLL,0,0
NAS,0,JFK,0,0
NAS,0,MCO,0,0
NAS,BOS,BUF,0,1
NAS,BOS,BWI,0,1
NAS,BOS,CLE,0,1
NAS,BOS,DCA,0,1
NAS,BOS,DEN,0,1
NAS,BOS,DTW,0,1
NAS,BOS,EWR,0,1
NAS,BOS,IAD,0,1
NAS,BOS,JFK,0,1
NAS,BOS,LAS,1,1
NAS,BOS,LGA,0,1
NAS,BOS,MSP,0,1
NAS,BOS,ORD,0,1
NAS,BOS,PHL,0,1
NAS,BOS,PIT,0,1
NAS,BOS,PSP,0,1
NAS,BOS,RIC,0,1
NAS,BOS,SEA,1,1
NAS,BOS,SFO,1,1
NAS,BOS,SLC,0,1
NAS,BOS,SYR,0,1
NAS,FLL,ALB,0,0
NAS,FLL,ATL,0,0
NAS,FLL,AUS,0,0
NAS,FLL,BDL,0,0
NAS,FLL,BNA,0,0
NAS,FLL,BOS,0,0
NAS,FLL,BQN,0,0
NAS,FLL,BUF,0,0
NAS,FLL,BWI,0,0
NAS,FLL,CHS,0,0
NAS,FLL,CLE,0,0
NAS,FLL,DCA,0,0
NAS,FLL,DTW,0,0
NAS,FLL,EWR,0,0
NAS,FLL,HPN,0,0
NAS,FLL,JAX,0,0
NAS,FLL,JFK,0,0
NAS,FLL,LAS,0,0
NAS,FLL,LAX,1,0
NAS,FLL,LGA,0,0
NAS,FLL,LGB,0,0
NAS,FLL,MSY,0,0
NAS,FLL,ORD,0,0
NAS,FLL,ORH,0,0
NAS,FLL,PHL,0,0
NAS,FLL,PHX,0,0
NAS,FLL,PIT,0,0
NAS,FLL,PVD,0,0
NAS,FLL,RDU,0,0
NAS,FLL,RIC,0,0
NAS,FLL,SAN,0,0
NAS,FLL,SFO,1,0
NAS,FLL,SJU,0,0
NAS,FLL,SLC,0,0
NAS,FLL,SWF,0,0
NAS,FLL,SYR,0,1
NAS,JFK,ABQ,0,0
NAS,JFK,ACK,0,1
NAS,JFK,BOS,0,0
NAS,JFK,BTV,0,0
NAS,JFK,BUF,0,0
NAS,JFK,BUR,0,0
NAS,JFK,CLT,0,0
NAS,JFK,DEN,0,0
NAS,JFK,IAD,0,0
NAS,JFK,LAS,1,0
NAS,JFK,LAX,1,0
NAS,JFK,LGB,0,0
NAS,JFK,MVY,0,1
NAS,JFK,OAK,0,0
NAS,JFK,ONT,0,0
NAS,JFK,ORD,0,0
NAS,JFK,ORH,0,0
NAS,JFK,PDX,0,0
NAS,JFK,PHX,0,0
NAS,JFK,PSP,1,1
NAS,JFK,PWM,0,0
NAS,JFK,RDU,0,0
NAS,JFK,RNO,0,0
NAS,JFK,ROC,0,0
NAS,JFK,SAN,1,0
NAS,JFK,SEA,1,0
NAS,JFK,SFO,1,0
NAS,JFK,SJC,0,0
NAS,JFK,SLC,0,0
NAS,JFK,SMF,0,0
NAS,JFK,SYR,0,0
NAS,MCO,BOS,0,0
NAS,MCO,BUF,0,0
NAS,MCO,BWI,0,0
NAS,MCO,DCA,0,0
NAS,MCO,EWR,0,0
NAS,MCO,HPN,0,0
NAS,MCO,JFK,0,0
NAS,MCO,LAX,0,0
NAS,MCO,LGA,0,0
NAS,MCO,ORH,0,0
NAS,MCO,PVD,0,0
NAS,MCO,RIC,0,0
NAS,MCO,SJU,0,0
NAS,MCO,SLC,0,0
NAS,MCO,SWF,0,0
NAS,MCO,SYR,0,0
OAK,0,BOS,0,1
OAK,0,JFK,0,0
OAK,0,LGB,0,0
OAK,BOS,ACK,0,1
OAK,BOS,AUA,1,1
OAK,BOS,BDA,0,1
OAK,BOS,BGI,1,1
OAK,BOS,BUF,0,1
OAK,BOS,BWI,0,1
OAK,BOS,CHS,0,1
OAK,BOS,CLE,0,1
OAK,BOS,CLT,0,1
OAK,BOS,DCA,0,1
OAK,BOS,EWR,0,1
OAK,BOS,IAD,0,1
OAK,BOS,JAX,0,1
OAK,BOS,JFK,0,1
OAK,BOS,LGA,0,1
OAK,BOS,MBJ,0,1
OAK,BOS,MCO,0,1
OAK,BOS,PAP,0,1
OAK,BOS,PHL,0,1
OAK,BOS,PIT,0,1
OAK,BOS,RDU,0,1
OAK,BOS,RIC,0,1
OAK,BOS,RSW,0,1
OAK,BOS,SAV,0,1
OAK,JFK,ACK,0,1
OAK,JFK,ANU,0,0
OAK,JFK,AUA,1,0
OAK,JFK,BGI,1,0
OAK,JFK,BOS,0,0
OAK,JFK,BTV,0,0
OAK,JFK,BUF,0,0
OAK,JFK,CUR,0,0
OAK,JFK,FLL,0,0
OAK,JFK,GCM,0,0
OAK,JFK,GND,1,1
OAK,JFK,HYA,0,1
OAK,JFK,IAD,0,0
OAK,JFK,KIN,0,0
OAK,JFK,LRM,0,0
OAK,JFK,MBJ,0,0
OAK,JFK,MCO,0,0
OAK,JFK,MVY,0,1
OAK,JFK,NAS,0,0
OAK,JFK,PAP,0,0
OAK,JFK,PBI,0,0
OAK,JFK,PLS,0,0
OAK,JFK,POS,0,0
OAK,JFK,PUJ,0,0
OAK,JFK,PWM,0,0
OAK,JFK,RDU,0,0
OAK,JFK,ROC,0,0
OAK,JFK,RSW,0,0
OAK,JFK,SDQ,0,0
OAK,JFK,SJU,0,0
OAK,JFK,STI,0,0
OAK,JFK,SXM,0,0
OAK,JFK,TPA,0,0
OAK,JFK,UVF,1,1
OAK,LGB,AUS,0,0
OAK,LGB,BOS,0,0
OAK,LGB,FLL,0,0
OAK,LGB,JFK,0,0
OAK,LGB,LAS,0,0
OAK,LGB,PDX,0,0
OAK,LGB,SEA,0,0
OAK,LGB,SLC,0,0
ONT,0,JFK,0,0
ONT,JFK,ACK,0,1
ONT,JFK,ANU,0,0
ONT,JFK,AUA,1,0
ONT,JFK,BGI,1,0
ONT,JFK,BOS,0,0
ONT,JFK,BTV,0,0
ONT,JFK,BUF,0,0
ONT,JFK,CTG,0,0
ONT,JFK,CUR,0,0
ONT,JFK,DAB,0,0
ONT,JFK,FLL,0,0
ONT,JFK,GND,1,1
ONT,JFK,IAD,0,0
ONT,JFK,KIN,0,0
ONT,JFK,LRM,0,0
ONT,JFK,MBJ,0,0
ONT,JFK,MCO,0,0
ONT,JFK,NAS,0,0
ONT,JFK,PAP,0,0
ONT,JFK,PBI,0,0
ONT,JFK,PLS,0,0
ONT,JFK,POP,0,0
ONT,JFK,POS,0,0
ONT,JFK,PUJ,0,0
ONT,JFK,PWM,0,0
ONT,JFK,RDU,0,0
ONT,JFK,ROC,0,0
ONT,JFK,RSW,0,0
ONT,JFK,SAV,0,0
ONT,JFK,SDQ,0,0
ONT,JFK,SJU,0,0
ONT,JFK,STI,0,0
ONT,JFK,SXM,0,0
ONT,JFK,UVF,1,1
ORD,0,BOS,0,0
ORD,0,FLL,0,0
ORD,0,JFK,0,0
ORD,BOS,ACK,0,1
ORD,BOS,AUA,1,1
ORD,BOS,BDA,0,0
ORD,BOS,BGI,1,1
ORD,BOS,BWI,0,0
ORD,BOS,CHS,0,0
ORD,BOS,CUN,0,0
ORD,BOS,DCA,0,0
ORD,BOS,EWR,0,0
ORD,BOS,FLL,0,0
ORD,BOS,GCM,0,1
ORD,BOS,HAV,0,0
ORD,BOS,IAD,0,0
ORD,BOS,JAX,0,0
ORD,BOS,JFK,0,0
ORD,BOS,LGA,0,0
ORD,BOS,MBJ,0,0
ORD,BOS,MCO,0,0
ORD,BOS,MVY,0,1
ORD,BOS,PBI,0,0
ORD,BOS,PHL,0,0
ORD,BOS,PLS,0,1
ORD,BOS,POP,0,1
ORD,BOS,PUJ,0,0
ORD,BOS,RDU,0,0
ORD,BOS,RIC,0,0
ORD,BOS,ROC,0,0
ORD,BOS,RSW,0,0
ORD,BOS,SAV,0,0
ORD,BOS,SDQ,0,0
ORD,BOS,SJU,0,0
ORD,BOS,STI,0,0
ORD,BOS,SYR,0,0
ORD,FLL,BGI,0,0
ORD,FLL,CTG,0,0
ORD,FLL,CUN,0,0
ORD,FLL,GYE,0,0
ORD,FLL,HAV,0,0
ORD,FLL,KIN,0,0
ORD,FLL,LIM,0,0
ORD,FLL,MBJ,0,0
ORD,FLL,MEX,0,0
ORD,FLL,NAS,0,0
ORD,FLL,PAP,0,0
ORD,FLL,PLS,0,0
ORD,FLL,SJO,0,0
ORD,FLL,SJU,0,0
ORD,FLL,SNU,0,0
ORD,FLL,UIO,0,0
ORD,JFK,ACK,0,1
ORD,JFK,AUA,1,0
ORD,JFK,BDA,0,0
ORD,JFK,BGI,1,0
ORD,JFK,BOS,0,0
ORD,JFK,BQN,0,0
ORD,JFK,BTV,0,0
ORD,JFK,BUF,0,0
ORD,JFK,CHS,0,0
ORD,JFK,CLT,0,0
ORD,JFK,CTG,0,0
ORD,JFK,CUN,0,0
ORD,JFK,FLL,0,0
ORD,JFK,HOU,0,0
ORD,JFK,IAD,0,0
ORD,JFK,JAX,0,0
ORD,JFK,KIN,0,0
ORD,JFK,MBJ,0,0
ORD,JFK,MCO,0,0
ORD,JFK,MSY,0,0
ORD,JFK,MVY,0,1
ORD,JFK,NAS,0,0
ORD,JFK,ORH,0,0
ORD,JFK,PBI,0,0
ORD,JFK,POP,0,0
ORD,JFK,PUJ,0,0
ORD,JFK,PWM,0,0
ORD,JFK,RDU,0,0
ORD,JFK,ROC,0,0
ORD,JFK,RSW,0,0
ORD,JFK,SAV,0,0
ORD,JFK,SDQ,0,0
ORD,JFK,SJU,0,0
ORD,JFK,STI,0,0
ORD,JFK,SYR,0,0
ORD,JFK,TPA,0,0
ORH,0,FLL,0,0
ORH,0,JFK,0,0
ORH,0,MCO,0,0
ORH,FLL,BQN,0,0
ORH,FLL,CHS,0,0
ORH,FLL,JAX,0,0
ORH,FLL,SDQ,0,0
ORH,FLL,SJU,0,0
ORH,JFK,ANU,0,0
ORH,JFK,ATL,0,0
ORH,JFK,AUA,1,0
ORH,JFK,AUS,0,0
ORH,JFK,BDA,0,0
ORH,JFK,BGI,1,0
ORH,JFK,BQN,0,0
ORH,JFK,BUF,0,0
ORH,JFK,BUR,0,0
ORH,JFK,CTG,0,0
ORH,JFK,CUN,0,0
ORH,JFK,CUR,0,0
ORH,JFK,DAB,0,0
ORH,JFK,DEN,0,0
ORH,JFK,FLL,0,0
ORH,JFK,GCM,0,0
ORH,JFK,GND,1,1
ORH,JFK,HAV,0,0
ORH,JFK,IAD,0,0
ORH,JFK,JAX,0,0
ORH,JFK,KIN,0,0
ORH,JFK,LAS,1,0
ORH,JFK,LAX,1,0
ORH,JFK,LGB,0,0
ORH,JFK,LIR,1,1
ORH,JFK,LRM,0,0
ORH,JFK,MBJ,0,0
ORH,JFK,MCO,0,0
ORH,JFK,MEX,0,0
ORH,JFK,MSY,0,0
ORH,JFK,NAS,0,0
ORH,JFK,ORD,0,0
ORH,JFK,PAP,0,0
ORH,JFK,PBI,0,0
ORH,JFK,PLS,0,0
ORH,JFK,POP,0,0
ORH,JFK,POS,0,0
ORH,JFK,PSP,1,1
ORH,JFK,PUJ,0,0
ORH,JFK,RDU,0,0
ORH,JFK,ROC,0,0
ORH,JFK,RSW,0,0
ORH,JFK,SAN,1,0
ORH,JFK,SAV,0,0
ORH,JFK,SDQ,0,0
ORH,JFK,SEA,1,0
ORH,JFK,SFO,1,0
ORH,JFK,SJU,0,0
ORH,JFK,SLC,0,0
ORH,JFK,SRQ,0,0
ORH,JFK,STI,0,0
ORH,JFK,SXM,0,0
ORH,JFK,TPA,0,0
ORH,JFK,UVF,1,1
ORH,MCO,BOG,0,0
ORH,MCO,BQN,0,0
ORH,MCO,LAX,0,0
ORH,MCO,PSE,0,0
ORH,MCO,SDQ,0,0
ORH,MCO,SJU,0,0
PAP,0,BOS,0,0
PAP,0,FLL,0,0
PAP,0,JFK,0,0
PAP,0,MCO,0,0
PAP,BOS,BUF,0,0
PAP,BOS,BWI,0,0
PAP,BOS,CLE,0,0
PAP,BOS,DCA,0,0
PAP,BOS,DEN,0,0
PAP,BOS,DTW,0,0
PAP,BOS,EWR,0,0
PAP,BOS,JFK,0,0
PAP,BOS,LAS,1,0
PAP,BOS,LAX,1,0
PAP,BOS,LGA,0,0
PAP,BOS,MSP,0,0
PAP,BOS,ORD,0,0
PAP,BOS,PHL,0,0
PAP,BOS,PIT,0,0
PAP,BOS,RDU,0,0
PAP,BOS,SEA,1,0
PAP,BOS,SFO,1,0
PAP,BOS,SYR,0,0
PAP,FLL,ALB,0,0
PAP,FLL,ATL,0,0
PAP,FLL,AUS,0,0
PAP,FLL,BDL,0,0
PAP,FLL,BNA,0,0
PAP,FLL,BOS,0,0
PAP,FLL,BUF,0,0
PAP,FLL,BWI,0,0
PAP,FLL,CHS,0,0
PAP,FLL,CLE,0,0
PAP,FLL,DCA,0,0
PAP,FLL,DTW,0,0
PAP,FLL,EWR,0,0
PAP,FLL,HPN,0,0
PAP,FLL,JAX,0,0
PAP,FLL,JFK,0,0
PAP,FLL,LAS,0,0
PAP,FLL,LAX,1,0
PAP,FLL,LGA,0,0
PAP,FLL,LGB,0,0
PAP,FLL,ORD,0,0
PAP,FLL,ORH,0,0
PAP,FLL,PHL,0,0
PAP,FLL,PIT,0,0
PAP,FLL,PVD,0,0
PAP,FLL,RDU,0,0
PAP,FLL,RIC,0,0
PAP,FLL,SAN,0,0
PAP,FLL,SFO,1,0
PAP,FLL,SLC,0,0
PAP,FLL,SWF,0,0
PAP,FLL,SYR,0,1
PAP,JFK,ABQ,0,0
PAP,JFK,ACK,0,1
PAP,JFK,AUS,0,0
PAP,JFK,BOS,0,0
PAP,JFK,BTV,0,0
PAP,JFK,BUF,0,0
PAP,JFK,BUR,0,0
PAP,JFK,CHS,0,0
PAP,JFK,CLT,0,0
PAP,JFK,DEN,0,0
PAP,JFK,IAD,0,0
PAP,JFK,LAS,1,0
PAP,JFK,LAX,1,0
PAP,JFK,LGB,0,0
PAP,JFK,OAK,0,0
PAP,JFK,ONT,0,0
PAP,JFK,ORH,0,0
PAP,JFK,PDX,0,0
PAP,JFK,PHX,0,0
PAP,JFK,PWM,0,0
PAP,JFK,RDU,0,0
PAP,JFK,RNO,0,0
PAP,JFK,ROC,0,0
PAP,JFK,SAN,1,0
PAP,JFK,SEA,1,0
PAP,JFK,SFO,1,0
PAP,JFK,SJC,0,0
PAP,JFK,SLC,0,0
PAP,JFK,SMF,0,0
PAP,JFK,SYR,0,0
PAP,MCO,BDL,0,0
PAP,MCO,BOS,0,0
PAP,MCO,EWR,0,0
PAP,MCO,HPN,0,0
PAP,MCO,JFK,0,0
PAP,MCO,LAX,0,0
PAP,MCO,LGA,0,0
PAP,MCO,PVD,0,0
PAP,MCO,SLC,0,0
PAP,MCO,SYR,0,0
PBI,0,BDL,0,0
PBI,0,BOS,0,0
PBI,0,DCA,0,0
PBI,0,EWR,0,0
PBI,0,HPN,0,0
PBI,0,JFK,0,0
PBI,0,LGA,0,0
PBI,0,PVD,0,0
PBI,BOS,ACK,0,1
PBI,BOS,BDA,0,0
PBI,BOS,BUF,0,0
PBI,BOS,BWI,0,0
PBI,BOS,CLE,0,0
PBI,BOS,DCA,0,0
PBI,BOS,DEN,0,0
PBI,BOS,DTW,0,0
PBI,BOS,EWR,0,0
PBI,BOS,IAD,0,0
PBI,BOS,JFK,0,0
PBI,BOS,LGA,0,0
PBI,BOS,MSP,0,0
PBI,BOS,MVY,0,1
PBI,BOS,ORD,0,0
PBI,BOS,PDX,0,1
PBI,BOS,PHL,0,0
PBI,BOS,PHX,0,0
PBI,BOS,PIT,0,0
PBI,BOS,RIC,0,0
PBI,BOS,ROC,0,0
PBI,BOS,SEA,1,0
PBI,BOS,SYR,0,0
PBI,DCA,BDL,0,0
PBI,DCA,BOS,0,0
PBI,EWR,BOS,0,0
PBI,JFK,ABQ,0,0
PBI,JFK,ACK,0,1
PBI,JFK,BDA,0,0
PBI,JFK,BOS,0,0
PBI,JFK,BTV,0,0
PBI,JFK,BUF,0,0
PBI,JFK,BUR,0,0
PBI,JFK,DEN,0,0
PBI,JFK,HYA,0,1
PBI,JFK,IAD,0,0
PBI,JFK,LAS,1,0
PBI,JFK,LAX,1,0
PBI,JFK,LGB,0,0
PBI,JFK,MVY,0,1
PBI,JFK,OAK,0,0
PBI,JFK,ONT,0,0
PBI,JFK,ORD,0,0
PBI,JFK,ORH,0,0
PBI,JFK,PDX,0,0
PBI,JFK,PHX,0,0
PBI,JFK,PSP,1,1
PBI,JFK,PWM,0,0
PBI,JFK,RDU,0,0
PBI,JFK,RNO,0,0
PBI,JFK,ROC,0,0
PBI,JFK,SAN,1,0
PBI,JFK,SEA,1,0
PBI,JFK,SFO,1,0
PBI,JFK,SJC,0,0
PBI,JFK,SLC,0,0
PBI,JFK,SMF,0,0
PBI,JFK,SYR,0,0
PDX,0,ANC,0,1
PDX,0,BOS,0,1
PDX,0,JFK,0,0
PDX,0,LGB,0,0
PDX,BOS,ACK,0,1
PDX,BOS,AUA,1,1
PDX,BOS,BDA,0,1
PDX,BOS,BGI,1,1
PDX,BOS,BNA,0,1
PDX,BOS,BUF,0,1
PDX,BOS,BWI,0,1
PDX,BOS,CHS,0,1
PDX,BOS,CLE,0,1
PDX,BOS,CLT,0,1
PDX,BOS,DCA,0,1
PDX,BOS,DTW,0,1
PDX,BOS,EWR,0,1
PDX,BOS,FLL,0,1
PDX,BOS,IAD,0,1
PDX,BOS,JAX,0,1
PDX,BOS,JFK,0,1
PDX,BOS,LGA,0,1
PDX,BOS,MBJ,0,1
PDX,BOS,MCO,0,1
PDX,BOS,PAP,0,1
PDX,BOS,PBI,0,1
PDX,BOS,PHL,0,1
PDX,BOS,PIT,0,1
PDX,BOS,PUJ,0,1
PDX,BOS,RDU,0,1
PDX,BOS,RIC,0,1
PDX,BOS,RSW,0,1
PDX,BOS,SAV,0,1
PDX,BOS,SDQ,0,1
PDX,BOS,SJU,0,1
PDX,BOS,STI,0,1
PDX,BOS,SYR,0,1
PDX,BOS,TPA,0,1
PDX,JFK,ACK,0,1
PDX,JFK,ANU,0,0
PDX,JFK,ATL,0,0
PDX,JFK,AUA,1,0
PDX,JFK,BDA,0,0
PDX,JFK,BGI,1,0
PDX,JFK,BOS,0,0
PDX,JFK,BQN,0,0
PDX,JFK,BTV,0,0
PDX,JFK,BUF,0,0
PDX,JFK,CHS,0,0
PDX,JFK,CLT,0,0
PDX,JFK,CTG,0,0
PDX,JFK,CUR,0,0
PDX,JFK,DAB,0,0
PDX,JFK,FLL,0,0
PDX,JFK,GCM,0,0
PDX,JFK,GND,1,1
PDX,JFK,HAV,0,0
PDX,JFK,HYA,0,1
PDX,JFK,IAD,0,0
PDX,JFK,JAX,0,0
PDX,JFK,KIN,0,0
PDX,JFK,LIR,1,1
PDX,JFK,LRM,0,0
PDX,JFK,MBJ,0,0
PDX,JFK,MCO,0,0
PDX,JFK,MVY,0,1
PDX,JFK,NAS,0,0
PDX,JFK,PAP,0,0
PDX,JFK,PBI,0,0
PDX,JFK,PLS,0,0
PDX,JFK,POP,0,0
PDX,JFK,POS,0,0
PDX,JFK,PUJ,0,0
PDX,JFK,PWM,0,0
PDX,JFK,RDU,0,0
PDX,JFK,ROC,0,0
PDX,JFK,RSW,0,0
PDX,JFK,SAV,0,0
PDX,JFK,SDQ,0,0
PDX,JFK,SJU,0,0
PDX,JFK,SRQ,0,0
PDX,JFK,STI,0,0
PDX,JFK,SXM,0,0
PDX,JFK,SYR,0,0
PDX,JFK,TPA,0,0
PDX,JFK,UVF,1,1
PDX,LGB,AUS,0,0
PDX,LGB,BOS,0,0
PDX,LGB,FLL,0,0
PDX,LGB,HDN,0,1
PDX,LGB,JFK,0,0
PDX,LGB,LAS,0,0
PDX,LGB,OAK,0,0
PDX,LGB,SFO,0,0
PDX,LGB,SJC,0,0
PDX,LGB,SLC,0,0
PHL,0,BOS,0,0
PHL,0,FLL,0,0
PHL,BOS,ACK,0,1
PHL,BOS,ATL,0,0
PHL,BOS,AUA,1,1
PHL,BOS,BDA,0,0
PHL,BOS,BGI,1,1
PHL,BOS,BNA,0,0
PHL,BOS,BUR,0,0
PHL,BOS,CHS,0,0
PHL,BOS,CLT,0,0
PHL,BOS,CUN,0,0
PHL,BOS,DEN,0,0
PHL,BOS,DFW,0,0
PHL,BOS,DTW,0,0
PHL,BOS,FLL,0,0
PHL,BOS,GCM,0,1
PHL,BOS,HAV,0,0
PHL,BOS,HDN,0,1
PHL,BOS,JAX,0,0
PHL,BOS,LAS,1,0
PHL,BOS,LAX,1,0
PHL,BOS,LGB,0,0
PHL,BOS,LIR,0,1
PHL,BOS,MBJ,0,0
PHL,BOS,MCO,0,0
PHL,BOS,MEX,0,0
PHL,BOS,MSP,0,0
PHL,BOS,MSY,0,0
PHL,BOS,MVY,0,1
PHL,BOS,NAS,0,1
PHL,BOS,OAK,0,1
PHL,BOS,ORD,0,0
PHL,BOS,PAP,0,0
PHL,BOS,PBI,0,0
PHL,BOS,PDX,0,1
PHL,BOS,PHX,0,0
PHL,BOS,POP,0,1
PHL,BOS,PSP,0,1
PHL,BOS,PUJ,0,0
PHL,BOS,RSW,0,0
PHL,BOS,SAN,1,0
PHL,BOS,SAV,0,0
PHL,BOS,SDQ,0,0
PHL,BOS,SEA,1,0
PHL,BOS,SFO,1,0
PHL,BOS,SJC,0,0
PHL,BOS,SJU,0,0
PHL,BOS,SLC,0,0
PHL,BOS,SMF,0,1
PHL,BOS,SRQ,0,1
PHL,BOS,STI,0,0
PHL,BOS,TPA,0,0
PHL,FLL,AUA,0,0
PHL,FLL,AUS,0,0
PHL,FLL,BGI,0,0
PHL,FLL,BOG,0,0
PHL,FLL,BQN,0,0
PHL,FLL,CTG,0,0
PHL,FLL,CUN,0,0
PHL,FLL,GCM,0,0
PHL,FLL,GYE,0,0
PHL,FLL,HAV,0,0
PHL,FLL,HOG,0,0
PHL,FLL,JAX,0,0
PHL,FLL,KIN,0,0
PHL,FLL,LAS,0,0
PHL,FLL,LAX,1,0
PHL,FLL,LGB,0,0
PHL,FLL,LIM,0,0
